case_id,text,source,label_triage,red_flags_gold,target_panic_score
TR_CRIT_01772,Yardım yardım yardım! Acil acil acil!,synthetic_tr_final,CRITICAL,1,0.82
TR_MON_00468,"Şey, uyku düzenim kötü. İyileştirmek için tavsiye?",synthetic_tr_final,NON_URGENT,0,0.37
TR_URG_01307,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.48
TR_CRIT_01773,Biri vuruldu! Çok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_01774,Kaaaaan! Çoooook kan!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01308,Arkadaşım travma geçirdi. Hareket etmekte ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.52
TR_CRIT_01775,Biri vuruldu! Çok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.8
TR_URG_01309,Komşum başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.46
TR_URG_01310,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.47
TR_MON_00469,Başım ağrıyor. Normal ilaçla geçer sanırım.,synthetic_tr_final,NON_URGENT,0,0.19
TR_URG_01311,Bir kadın başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.5
TR_CRIT_01776,Evde yangın var! Kurtarın! Cabuk!,synthetic_tr_final,CRITICAL,1,0.77
TR_CRIT_01777,Kaaaaan! Çoooook kan!,synthetic_tr_final,CRITICAL,1,0.69
TR_URG_01312,"Merhaba, alerjik reaksiyon olabilir. Yüzüm şişti. hareket edemiyor.",synthetic_tr_final,URGENT,0,0.49
TR_CRIT_01778,Nefes alamıyorum Nefes alamıyorum Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.76
TR_URG_01313,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.59
TR_CRIT_01779,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_01780,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_01781,Kardeşim yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.82
TR_URG_01314,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.49
TR_CRIT_01782,Nefes darlığı çok arttı! Yığıldım! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01783,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.82
TR_MON_00470,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.27
TR_CRIT_01784,Kaaaaan! Çoooook kan!,synthetic_tr_final,CRITICAL,1,0.78
TR_CRIT_01785,"Lütfen, çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!",synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_01786,Yaaaardım! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_01787,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.68
TR_MON_00471,"Alo, bugün biraz yorgunum. Uykusuzluktan olabilir.",synthetic_tr_final,NON_URGENT,0,0.34
TR_CRIT_01788,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.81
TR_CRIT_01789,Yaşlı bir adam ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_01315,Bir kadın ayağını burktu. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.54
TR_URG_01316,Babam fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.5
TR_MON_00472,"Alo, canım biraz acıyor ama dayanılmayacak gibi değil.",synthetic_tr_final,NON_URGENT,0,0.39
TR_URG_01317,Alerjik reaksiyon olabilir. Yüzüm şişti. zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.48
TR_CRIT_01790,Çocuğum kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.82
TR_URG_01318,"Lütfen, yaşlı bir adam başını vurdu. Hareket etmekte hareket edemiyor.",synthetic_tr_final,URGENT,0,0.48
TR_MON_00473,Spor yaparken nelere dikkat etmeliyim?,synthetic_tr_final,NON_URGENT,0,0.21
TR_CRIT_01791,Göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.69
TR_URG_01319,Kasığımda çok acıyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.49
TR_CRIT_01792,Yardım yardım yardım! Acil acil acil!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_01793,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.7
TR_MON_00474,Canım biraz acıyor ama dayanılmayacak gibi değil.,synthetic_tr_final,NON_URGENT,0,0.4
TR_CRIT_01794,"Lütfen, trafik kazası! Birçok yaralı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_01795,Doktor lazım! Annem bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.7
TR_URG_01320,önümde biri yere düştü. kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.56
TR_CRIT_01796,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_01797,Yaşlı bir kadın kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_01321,Arkadaşım başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.62
TR_CRIT_01798,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.84
TR_URG_01322,Başım cok acıyor. Gözüm kararıyor. Cok kötüyüm.,synthetic_tr_final,URGENT,0,0.51
TR_CRIT_01799,Yaaaardım! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.78
TR_URG_01323,düştüm. kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.61
TR_CRIT_01800,Çocuğum nefes alamıyor! Morardı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_01801,Göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01324,Çocuğum başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.48
TR_CRIT_01802,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.7
TR_MON_00475,Spor yaparken nelere dikkat etmeliyim?,synthetic_tr_final,NON_URGENT,0,0.26
TR_CRIT_01803,"Şey, komşum fenalaştı ve nefes almıyor! Çabuk gelin!",synthetic_tr_final,CRITICAL,1,0.82
TR_URG_01325,"Lütfen, canım çok aciyo. Özellikle başımda tarafımda ağrı var.",synthetic_tr_final,URGENT,0,0.44
TR_URG_01326,merhaba düştüm. kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.42
TR_URG_01327,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.55
TR_CRIT_01804,Baygın yatıyor Baygın yatıyor Baygın yatıyor!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_01328,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.6
TR_MON_00476,"Merhaba, genel kontrol istiyorum. Bir yıl oldu.",synthetic_tr_final,NON_URGENT,0,0.24
TR_CRIT_01805,"Şey, silah var! fenalaştı! Çok tehlikeli!",synthetic_tr_final,CRITICAL,1,0.82
TR_URG_01329,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_01330,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.64
TR_MON_00477,Genel kontrol istiyorum. Bir yıl oldu.,synthetic_tr_final,NON_URGENT,0,0.37
TR_CRIT_01806,"Bakar mısınız, önümde biri yere düştü ve baygın yatıyor! Hemen gelin!",synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_01807,Yaaaardım! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_01808,yaaaardım! hava alamıyorum! yardım edın!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01331,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.65
TR_URG_01332,"Alo, kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.55
TR_URG_01333,Canım cok acıyor. Özellikle başımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.55
TR_CRIT_01809,Çocuğum nefes alamıyor! Morardı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.73
TR_MON_00478,"Ne yaptığımı bilmiyorum demiyorum, sadece biraz halsizim.",synthetic_tr_final,NON_URGENT,0,0.33
TR_URG_01334,"Lütfen, canım çok acıyor. Özellikle göğsümde tarafımda ağrı var.",synthetic_tr_final,URGENT,0,0.65
TR_URG_01335,"Lütfen, nefes darlığı var. Konuşurken zorlanıyor.",synthetic_tr_final,URGENT,0,0.53
TR_CRIT_01810,Silah var! bıçaklandı! Çok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_01336,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.43
TR_URG_01337,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.62
TR_CRIT_01811,"Lütfen, yaaaardım! Yaşlı bir kadın nefes alamıyor!",synthetic_tr_final,CRITICAL,1,0.66
TR_MON_00479,Derimde kızarıklık var. Kaşıntılı ama ağrısız.,synthetic_tr_final,NON_URGENT,0,0.34
TR_CRIT_01812,"Alo, bir kadın ağır yaralı! Kan var! Acil yardım!",synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_01813,Biri vuruldu! Çok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_01338,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.63
TR_CRIT_01814,"Lütfen, aciiiiil! Annem bayıldı!",synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01339,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.45
TR_CRIT_01815,Baygın yatıyor Baygın yatıyor Baygın yatıyor!,synthetic_tr_final,CRITICAL,1,0.77
TR_URG_01340,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.53
TR_CRIT_01816,"Şey, babam yere yığıldı! Baygin! Hemen ambulans gönderin!",synthetic_tr_final,CRITICAL,1,0.77
TR_URG_01341,Canım çok acıyor. Özellikle karnımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.43
TR_CRIT_01817,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_01818,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_01819,Eşim fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.67
TR_URG_01342,Komşum başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.65
TR_CRIT_01820,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.85
TR_MON_00480,"Ne yaptığımı bilmiyorum demiyorum, sadece biraz halsizim.",synthetic_tr_final,NON_URGENT,0,0.22
TR_CRIT_01821,Yaaaardım! Çocuğum bayıldı!,synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_01822,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.65
TR_CRIT_01823,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.81
TR_URG_01343,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_01824,"Lütfen, komşum kan kusuyor! Çok kötü durumda! Acil yardim!",synthetic_tr_final,CRITICAL,1,0.7
TR_URG_01344,Komşum sert düştü. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.56
TR_CRIT_01825,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.71
TR_URG_01345,"Lütfen, düştüm. Kolum cok agriyor ve şişti.",synthetic_tr_final,URGENT,0,0.47
TR_CRIT_01826,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_01827,"Şey, çocuğum nefes alamıyor! Morardı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.85
TR_CRIT_01828,bir adam kan kusuyor! çok kötü durumda! acil yardım!,synthetic_tr_final,CRITICAL,1,0.74
TR_URG_01346,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.54
TR_CRIT_01829,Çocuğum nefes alamıyor! Morardı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.82
TR_URG_01347,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.43
TR_URG_01348,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.63
TR_URG_01349,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.44
TR_CRIT_01830,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.82
TR_URG_01350,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_01831,nefes darlığı çok arttı! yığıldım! yardım edın!,synthetic_tr_final,CRITICAL,1,0.67
TR_URG_01351,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.41
TR_CRIT_01832,"merhaba, çocuğum yanlış ilaç içti! zehirlenmiş olabilir! yardım!",synthetic_tr_final,CRITICAL,1,0.78
TR_URG_01352,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.43
TR_MON_00481,Spor yaparken nelere dikkat etmeliyim?,synthetic_tr_final,NON_URGENT,0,0.13
TR_CRIT_01833,Yaaaardım! Annem bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.83
TR_URG_01353,Kasığımda yanma oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.52
TR_URG_01354,"Alo, önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.",synthetic_tr_final,URGENT,0,0.56
TR_URG_01355,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.64
TR_URG_01356,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.61
TR_URG_01357,bir adam fenalaştı. şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.53
TR_URG_01358,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.64
TR_CRIT_01834,Arkadaşım kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_01835,önümde biri yere düştü ve baygın yatıyor! hemen gelin!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_01359,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.5
TR_URG_01360,"Arkadaşım fenalaştı, başı dönüyor ve ayakta duramıyor.",synthetic_tr_final,URGENT,0,0.49
TR_URG_01361,"Merhaba, hasta fenalaştı. Şu an oturuyor ama iyi görünmüyor.",synthetic_tr_final,URGENT,0,0.53
TR_MON_00482,Ayağımı biraz burktum. Üstüne basabiliyorum.,synthetic_tr_final,NON_URGENT,0,0.16
TR_CRIT_01836,"Alo, lütfen lütfen lütfen! Şimdi şimdi şimdi!",synthetic_tr_final,CRITICAL,1,0.66
TR_URG_01362,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.63
TR_CRIT_01837,Bir adam ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.84
TR_URG_01363,"Ateş var, 41 derece. Nefes alırken yanma oluyor.",synthetic_tr_final,URGENT,0,0.58
TR_URG_01364,nefes darlığı var. konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_01365,Canım çok acıyor. Özellikle bacağımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_01838,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_01839,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_01366,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.42
TR_URG_01367,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.53
TR_URG_01368,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.64
TR_CRIT_01840,Eşim ağır yaralı! Kan var! Acil yardim!,synthetic_tr_final,CRITICAL,1,0.81
TR_CRIT_01841,Nefes darlığı çok arttı! Yığıldım! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_01842,"Şey, eşim fenalaştı ve nefes almıyor! Çabuk gelin!",synthetic_tr_final,CRITICAL,1,0.76
TR_URG_01369,"merhaba, zehirlenmiş olabilir. kontrol istiyorum.",synthetic_tr_final,URGENT,0,0.4
TR_URG_01370,"Ateş var, 40 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.41
TR_URG_01371,önümde biri yere düştü. kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.59
TR_URG_01372,"alo, nefes nefes kaldım yardım lazım",synthetic_tr_final,URGENT,0,0.41
TR_URG_01373,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.5
TR_MON_00483,Ufak çizik aldım. Yüzeysel gibi görünüyor.,synthetic_tr_final,NON_URGENT,0,0.3
TR_CRIT_01843,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.73
TR_MON_00484,Genel kontrol istiyorum. Bir yıl oldu.,synthetic_tr_final,NON_URGENT,0,0.2
TR_URG_01374,canım çok acıyor. özellikle bacağımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.62
TR_CRIT_01844,yaaaardım! nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.68
TR_URG_01375,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.44
TR_CRIT_01845,baygın yatıyor baygın yatıyor baygın yatıyor!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_01846,"Şey, aciiiiil! Çocuğum ölüyor!",synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01376,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.59
TR_CRIT_01847,Yaaaardım! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01377,Nefes nefes kaldım. Yardim lazım.,synthetic_tr_final,URGENT,0,0.65
TR_CRIT_01848,doktor lazım! bir kadın bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_01849,"Merhaba, kaaaaan! Çoooook kan!",synthetic_tr_final,CRITICAL,1,0.78
TR_CRIT_01850,Baygın biri var! Tepki vermiyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.85
TR_URG_01378,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.61
TR_CRIT_01851,Göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardim edin!,synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_01852,Bir kadın fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01853,Yaşlı bir kadın ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.7
TR_URG_01379,"Merhaba, nefes nefes kaldım. Yardım lazım.",synthetic_tr_final,URGENT,0,0.42
TR_MON_00485,"Merhaba, genel kontrol istiyorum. Bir yıl oldu.",synthetic_tr_final,NON_URGENT,0,0.34
TR_CRIT_01854,Yaaaardım! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_01855,"Merhaba, yardım yardım yardım! Acil acil acil!",synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01856,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_01857,Kurtarın Kurtarın Kurtarın! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.79
TR_MON_00486,Kolumda hafif ağrı var. Kas krampı olabilir.,synthetic_tr_final,NON_URGENT,0,0.33
TR_MON_00487,Ufak çizik aldım. Yüzeysel gibi görünüyor.,synthetic_tr_final,NON_URGENT,0,0.26
TR_URG_01380,"Merhaba, arkadaşım kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.43
TR_MON_00488,Uyku düzenim kötü. İyileştirmek için tavsiye?,synthetic_tr_final,NON_URGENT,0,0.23
TR_URG_01381,Kasığımda yanma oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.43
TR_URG_01382,yaşlı bir kadın fenalaştı şu an oturuyor ama iyi görünmüyor,synthetic_tr_final,URGENT,0,0.52
TR_MON_00489,Kolumda hafif ağrı var. Kas krampı olabilir.,synthetic_tr_final,NON_URGENT,0,0.17
TR_CRIT_01858,"Bakar mısınız, kurtarın Kurtarın Kurtarın Kurtarın!",synthetic_tr_final,CRITICAL,1,0.65
TR_CRIT_01859,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_01860,"Lütfen, nefes darlığı çok arttı! Yığıldım! Yardım edin!",synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_01861,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_01862,Kan var! Yaşlı bir adam nefes almıyor! Lütfen çabuk!,synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_01863,Arkadaşım kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.75
TR_MON_00490,Hafif öksürük var. Dinlenince geçebilir.,synthetic_tr_final,NON_URGENT,0,0.26
TR_MON_00491,"Ne yaptığımı bilmiyorum demiyorum, sadece biraz halsizim.",synthetic_tr_final,NON_URGENT,0,0.21
TR_CRIT_01864,"Lütfen, kan var! Kardeşim vuruldu! Lütfen gelin!",synthetic_tr_final,CRITICAL,1,0.84
TR_URG_01383,zehirlenmiş olabilir. kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.54
TR_MON_00492,Uyku düzenim kötü. İyileştirmek için tavsiye?,synthetic_tr_final,NON_URGENT,0,0.31
TR_CRIT_01865,İmdaaat! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.7
TR_URG_01384,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.5
TR_CRIT_01866,Yardım yardım yardım! Acil acil acil!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_01385,Annem fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.54
TR_CRIT_01867,Hemen hemen hemen! Çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.66
TR_URG_01386,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.4
TR_CRIT_01868,Doktor lazım! Komşum bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_01869,Kaaaaan! Çoooook kan!,synthetic_tr_final,CRITICAL,1,0.66
TR_URG_01387,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.49
TR_CRIT_01870,Kaaaaan! Çoooook kan!,synthetic_tr_final,CRITICAL,1,0.73
TR_MON_00493,"Merhaba, genel kontrol istiyorum. Bir yıl oldu.",synthetic_tr_final,NON_URGENT,0,0.19
TR_CRIT_01871,"Lütfen, kalp atışım çok hızlı! bayıldı! Yardım!",synthetic_tr_final,CRITICAL,1,0.72
TR_CRIT_01872,Yaaaardım! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.82
TR_CRIT_01873,"Merhaba, baygın yatıyor Baygın yatıyor Baygın yatıyor!",synthetic_tr_final,CRITICAL,1,0.65
TR_CRIT_01874,"Lütfen, silah var! kanıyor! Çok tehlikeli!",synthetic_tr_final,CRITICAL,1,0.71
TR_MON_00494,"Ne yaptığımı bilmiyorum demiyorum, sadece biraz halsizim.",synthetic_tr_final,NON_URGENT,0,0.12
TR_MON_00495,"Merhaba, ufak çizik aldım. Yüzeysel gibi görünüyor.",synthetic_tr_final,NON_URGENT,0,0.35
TR_CRIT_01875,kurtarrrrın! arkadaşım nefes alamiyo!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_01876,Doktor lazım! Hasta bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_01877,"Alo, babam fenalaştı ve nefes almıyor! Çabuk gelin!",synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_01878,Lütfen Lütfen Lütfen! Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_01879,Biri vuruldu! Çok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.67
TR_URG_01388,"Şey, göğüs ağrısı var. Hava almakta zorluk çekiyorum.",synthetic_tr_final,URGENT,0,0.45
TR_MON_00496,Başım ağrıyor. Normal ilaçla geçer sanırım.,synthetic_tr_final,NON_URGENT,0,0.17
TR_CRIT_01880,Yaşlı bir adam kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.77
TR_CRIT_01881,Kan var! Annem fenalaştı! Lütfen çabuk!,synthetic_tr_final,CRITICAL,1,0.8
TR_CRIT_01882,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.85
TR_URG_01389,Arkadaşım kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.47
TR_CRIT_01883,"Merhaba, çocuğum nefes alamıyor! Morardı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.83
TR_URG_01390,Bir kadın sert düştü. Hareket etmekte zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_01391,Babam travma geçirdi. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.41
TR_MON_00497,Ayağımı biraz burktum. Üstüne basabiliyorum.,synthetic_tr_final,NON_URGENT,0,0.12
