id,file_name,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,text_raw,text_clean,label_category_suggested,label_triage_suggested,red_flags_suggested,category_hits,triage_hits,suggestion_confidence,label_category_gold,label_triage_gold,red_flags_gold,reviewed_by,review_notes
674,call_674.mp3,Crash into Pond,2/10,Florida,1.0,1.0,1.0,0.0,"Crash into Pond – In Feb. 2010 a man crashed his pick-up truck into a rentention pond in Winter Garden (Fla.) and dialed 911 for help. During the one minute, 45-second recording, Umberto Delgado Jr. gave his location to two dispatchers. Highway Patrol troopers arrived to find Delgado in the water and the truck submerged in 8 feet of water. Delgado could not be revived.","crash into pond – in feb. 2010 a man crashed his pick-up truck into a rentention pond in winter garden (fla.) and dialed 911 for help. during the one minute, 45-second recording, umberto delgado jr. gave his location to two dispatchers. highway patrol troopers arrived to find delgado in the water and the truck submerged in 8 feet of water. delgado could not be revived.",other,CRITICAL,1,,crash,0.99,other,CRITICAL,1,,
675,call_675.mp3,Man With Rifle,2/10,Illinois,1.0,2.0,1.0,0.0,"Man With Rifle – In Feb. 2010 a man entered a grocery store at 1 p.m. in Macomb (Ill.), killed one employee and shot at police who arrived. The store manager dialed 911 for help. Officers were able to rescue all the employees, and five hours after the incident began they found Jonathan J. Labbe dead from an apparent self-inflicted gunshot wound.","man with rifle – in feb. 2010 a man entered a grocery store at 1 p.m. in macomb (ill.), killed one employee and shot at police who arrived. the store manager dialed 911 for help. officers were able to rescue all the employees, and five hours after the incident began they found jonathan j. labbe dead from an apparent self-inflicted gunshot wound.",crime,CRITICAL,1,"gun, gunshot, shot",gunshot,0.99,crime,CRITICAL,1,,
676,call_676.mp3,Accusation Against Officer,2/10,Iowa,1.0,0.0,0.0,0.0,"Accusation Against Officer – In Feb. 2010 a Des Moines woman accused DPD Off. Maynard Richardson of attempting to sexually assault her, after Richardson responded to her home for a report of a fight. The woman dialed 911 and reached a male DPD dispatcher, and told him she needed to make a report, and to have a female officer respond. The call demonstrates the sensitive nature of some calls, such as taking complaints about officer conduct from citizens.","accusation against officer – in feb. 2010 a des moines woman accused dpd off. maynard richardson of attempting to sexually assault her, after richardson responded to her home for a report of a fight. the woman dialed 911 and reached a male dpd dispatcher, and told him she needed to make a report, and to have a female officer respond. the call demonstrates the sensitive nature of some calls, such as taking complaints about officer conduct from citizens.",crime,URGENT,0,"assault, fight",,0.6,crime,URGENT,0,,
677,call_677.mp3,Attempted Murder,2/10,Oklahoma,1.0,0.0,1.0,0.0,"Attempted Murder – In Feb. 2010 a Tulsa (Okla.) man broke into his ex-girlfriend’s home, and waited for several hours for her to arrive home so he could kill her, police say. However, the woman’s 9 year-old daughter grabbed a telephone, locked herself in a bathroom and dialed 911 for help. Police arrived and arrested Allen Shields on five felonies. The woman and the girl were unhurt.","attempted murder – in feb. 2010 a tulsa (okla.) man broke into his ex-girlfriend’s home, and waited for several hours for her to arrive home so he could kill her, police say. however, the woman’s 9 year-old daughter grabbed a telephone, locked herself in a bathroom and dialed 911 for help. police arrived and arrested allen shields on five felonies. the woman and the girl were unhurt.",crime,CRITICAL,1,murder,,0.8,crime,CRITICAL,1,,
678,call_678.mp3,Neighbor shooting,2/10,Florida,1.0,0.0,1.0,0.0,"Neighbor shooting – In Feb. 2010 a Merritt Island (Fla.) woman entered her neighbor’s home and fired shots at the walls, ceiling and objects. The homeowner dialed 911 very upset, said he was armed and would shoot the neighbor, and used profanity throughout the call. Brevard County deputies finally arrived and the man was convinced to put down his gun. Deputies said Kathleen Aceto may have psychiatric issues.","neighbor shooting – in feb. 2010 a merritt island (fla.) woman entered her neighbor’s home and fired shots at the walls, ceiling and objects. the homeowner dialed 911 very upset, said he was armed and would shoot the neighbor, and used profanity throughout the call. brevard county deputies finally arrived and the man was convinced to put down his gun. deputies said kathleen aceto may have psychiatric issues.",fire,CRITICAL,1,fire,shooting,0.8,fire,CRITICAL,1,,
679,call_679.mp3,Murder-suicide,2/10,Georgia,1.0,2.0,1.0,0.0,"Murder-suicide – In Feb. 2010 a Glynn County (Geo.) woman drowned one of her young children, and attempted to drown the other. She dialed 911 to tell Glynn County 911 dispatcher John Girton, “I just killed by two kids.” Julia Murray then shot herself, and died later in a hospital.","murder-suicide – in feb. 2010 a glynn county (geo.) woman drowned one of her young children, and attempted to drown the other. she dialed 911 to tell glynn county 911 dispatcher john girton, “i just killed by two kids.” julia murray then shot herself, and died later in a hospital.",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
680,call_680.mp3,Fatal fire,2/10,Illinois,1.0,7.0,1.0,0.0,"Fatal fire – In Feb. 2010 seven persons died in a Cicero (Ill.) house fire. Officials said they received several 911 calls, but none from the house itself. They believe the fire smoldered for hours, overcoming the residents. The tape includes 911 calls and fire radio traffic.","fatal fire – in feb. 2010 seven persons died in a cicero (ill.) house fire. officials said they received several 911 calls, but none from the house itself. they believe the fire smoldered for hours, overcoming the residents. the tape includes 911 calls and fire radio traffic.",fire,CRITICAL,1,"fire, house fire",house fire,0.99,fire,CRITICAL,1,,
681,call_681.mp3,Murder 911 call,2/10,Florida,1.0,1.0,1.0,0.0,"Murder 911 call – In Feb. 2010 a woman dialed 911 and talked to a Brevard County (Fla.), saying her daughter claimed to have killed someone. The dispatcher remembered that the daughter had been taken to a hospital for psychiatric evaluation the night before, and dispatched deputies and fire-resuce to the scene. In fact, Sheila Graham Trott did kill the friend of her estranged husband earlier in the day, in a confusing tale of events. The call documents the multi-tasking of a dispatcher. Read more about the incident","murder 911 call – in feb. 2010 a woman dialed 911 and talked to a brevard county (fla.), saying her daughter claimed to have killed someone. the dispatcher remembered that the daughter had been taken to a hospital for psychiatric evaluation the night before, and dispatched deputies and fire-resuce to the scene. in fact, sheila graham trott did kill the friend of her estranged husband earlier in the day, in a confusing tale of events. the call documents the multi-tasking of a dispatcher. read more about the incident",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
682,call_682.mp3,Auto burglary auto-dial,2/10,Florida,1.0,0.0,0.0,0.0,"Auto burglary auto-dial – In Feb. 2010 two teens burglarized a car in Daytona Beach (Fla.), and somehow dialed 911 on one of their cellular phones. A male dispatcher answered the call and listened to the conversation, which clearly indicated what they were doing. Dispatchers directed officers to the area, spotted the teens inside a car and arrested them when they ran.","auto burglary auto-dial – in feb. 2010 two teens burglarized a car in daytona beach (fla.), and somehow dialed 911 on one of their cellular phones. a male dispatcher answered the call and listened to the conversation, which clearly indicated what they were doing. dispatchers directed officers to the area, spotted the teens inside a car and arrested them when they ran.",crime,URGENT,0,burglary,,0.6,crime,URGENT,0,,
683,call_683.mp3,Off-duty officer shooting,2/10,Ohio,1.0,0.0,1.0,0.0,"Off-duty officer shooting – In Feb. 2010 an off-duty Cincinnati (Ohio) officer was shot and wounded after an altercation at a liquor store. A clerk dialed 911 to report the altercation, and then 5 minutes later about the shooting.","off-duty officer shooting – in feb. 2010 an off-duty cincinnati (ohio) officer was shot and wounded after an altercation at a liquor store. a clerk dialed 911 to report the altercation, and then 5 minutes later about the shooting.",crime,CRITICAL,1,"shooting, shot",shooting,0.8,crime,CRITICAL,1,,
684,call_684.mp3,Woman Shot,2/10,Florida,1.0,0.0,1.0,0.0,"Woman Shot – In Feb. 2010 a woman in Edgewater (Fla.) dialed 911 to say her husband was drunk and had shot her. Patricia Malewski, 71, handed the phone to her husband, and he claimed it as an accident. Volusia County deputies arrived and arrested the husband.","woman shot – in feb. 2010 a woman in edgewater (fla.) dialed 911 to say her husband was drunk and had shot her. patricia malewski, 71, handed the phone to her husband, and he claimed it as an accident. volusia county deputies arrived and arrested the husband.",crime,CRITICAL,1,shot,,0.8,crime,CRITICAL,1,,
685,call_685.mp3,Burglar Pleads on 911,3/10,Louisiana,1.0,0.0,1.0,0.0,"Burglar Pleads on 911 – In March 2010 a pair of burglars invaded a home in Livingston (La.) while the elderly female homeowner was there. The pair tried to escape in the woman’s truck, but it got stuck in the mud. The woman dialed 911 and was talking as one burglar came back inside to get the keys to the woman’s car—and talked to the dispatcher. Both suspects were arrested leaving the rural home.","burglar pleads on 911 – in march 2010 a pair of burglars invaded a home in livingston (la.) while the elderly female homeowner was there. the pair tried to escape in the woman’s truck, but it got stuck in the mud. the woman dialed 911 and was talking as one burglar came back inside to get the keys to the woman’s car—and talked to the dispatcher. both suspects were arrested leaving the rural home.",crime,CRITICAL,1,suspect,,0.8,crime,CRITICAL,1,,
686,call_686.mp3,Killer Whale Attack,3/10,Florida,1.0,1.0,1.0,0.0,"Killer Whale Attack – In March 2010 a female trainer at Seaworld Orlando (Fla.) was attacked by a killer whale after a public show, prompting a 911 call from an employee. Dawn Brancheau did not survive the attack.","killer whale attack – in march 2010 a female trainer at seaworld orlando (fla.) was attacked by a killer whale after a public show, prompting a 911 call from an employee. dawn brancheau did not survive the attack.",other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
687,call_687.mp3,Call from Murder Suspect,3/10,Utah,1.0,1.0,1.0,0.0,"Call from Murder Suspect – In March 2010 a woman in Taylorsville (Utah) dialed 911 after police say she shot her former sister-in-law four times outside a school. Mary Nance Hanson allegedly confessed during the call, but that portion was deleted from the logging tape released to the public.","call from murder suspect – in march 2010 a woman in taylorsville (utah) dialed 911 after police say she shot her former sister-in-law four times outside a school. mary nance hanson allegedly confessed during the call, but that portion was deleted from the logging tape released to the public.",crime,CRITICAL,1,"shot, murder, suspect",,0.99,crime,CRITICAL,1,,
688,call_688.mp3,Burglary In-Progress,3/10,California,1.0,0.0,1.0,0.0,"Burglary In-Progress – In March 2010 a a 7 year-old boy in Norwalk (S. Calif.) dialed 911 from the bathroom, where he ran after a pair of burglars invaded his home at 8 a.m., threatening his parents with a gun. The boy talked to Los Angeles County Sheriff’s dispatcher Monique Patino, who skillfully handled the youth and assured him police were on the way. The burglars broke into the bathroom, but the boy said he was on the phone with police, and the crooks fled.","burglary in-progress – in march 2010 a a 7 year-old boy in norwalk (s. calif.) dialed 911 from the bathroom, where he ran after a pair of burglars invaded his home at 8 a.m., threatening his parents with a gun. the boy talked to los angeles county sheriff’s dispatcher monique patino, who skillfully handled the youth and assured him police were on the way. the burglars broke into the bathroom, but the boy said he was on the phone with police, and the crooks fled.",crime,CRITICAL,1,"burglary, gun",,0.8,crime,CRITICAL,1,,
689,call_689.mp3,Fire Fatality,2/10,Virginia,1.0,1.0,1.0,0.0,"Fire Fatality – In Feb. 2010 a 43 year-old woman dialed 911 at 1 a.m. when her house caught fire in Spotsylvania County (Virg.). Sandy Hill stayed on the phone with the dispatcher as firefighters arrived and began searching for her. However, a confusing layout and smoke prevented firefighters from locating her for 20 minutes, and Hill did not survive. An investigation was begun to determine how the 911 call and fireground operations were conducted. Also listen to the fire radio traffic","fire fatality – in feb. 2010 a 43 year-old woman dialed 911 at 1 a.m. when her house caught fire in spotsylvania county (virg.). sandy hill stayed on the phone with the dispatcher as firefighters arrived and began searching for her. however, a confusing layout and smoke prevented firefighters from locating her for 20 minutes, and hill did not survive. an investigation was begun to determine how the 911 call and fireground operations were conducted. also listen to the fire radio traffic",fire,CRITICAL,1,"fire, smoke",,0.99,fire,CRITICAL,1,,
690,call_690.mp3,Murder confession,2/10,New Jersey,1.0,2.0,1.0,0.0,"Murder confession – In Feb. 2010 a 25 year-old man dialed 911 in Vineland (NJ) to tell a dispatcher, “I just killed somebody.” Rashid Jones told a Cumberland County dispatcher that he beat a 73 year-old woman to death, apparently as the result of his mental illness. Arriving officers confronted Jones waving a metal baseball bat, and shot him to death.","murder confession – in feb. 2010 a 25 year-old man dialed 911 in vineland (nj) to tell a dispatcher, “i just killed somebody.” rashid jones told a cumberland county dispatcher that he beat a 73 year-old woman to death, apparently as the result of his mental illness. arriving officers confronted jones waving a metal baseball bat, and shot him to death.",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
691,call_691.mp3,Grocery store murder,2/10,Florida,1.0,2.0,1.0,0.0,"Grocery store murder – In Feb. 2010 a man walked into an Orlando (Fla.) Publix grocery store, shot and killed his ex-wife and then went to the front parking lot and shot himself. Various visitors and employees dialed 911 to report the incident.","grocery store murder – in feb. 2010 a man walked into an orlando (fla.) publix grocery store, shot and killed his ex-wife and then went to the front parking lot and shot himself. various visitors and employees dialed 911 to report the incident.",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
692,call_692.mp3,Kidnap pursuit,3/10,Florida,1.0,1.0,1.0,0.0,"Kidnap pursuit – In March 2010 a Myrtle Beach (Fla.) man kidnapped and stabbed an acquaintance, and then drove off with her when police arrived in response to 911 calls. The suspect crashed, killing the woman, and he was captured when witnesses dialed 911 again.","kidnap pursuit – in march 2010 a myrtle beach (fla.) man kidnapped and stabbed an acquaintance, and then drove off with her when police arrived in response to 911 calls. the suspect crashed, killing the woman, and he was captured when witnesses dialed 911 again.",crime,CRITICAL,1,"stab, suspect, kidnap",crash,0.99,crime,CRITICAL,1,,
693,call_693.mp3,Officer shoots suspect,3/10,Michigan,0.0,1.0,1.0,0.0,"Officer shoots suspect – In March 2010 a Grand Rapids (Mich.) officer stopped a man and woman on a moped. The male ran off while being searched, and pulled a gun. After unsuccessfully climbing a fence, he confronted the officer, who fatally shot him. The 30-minute logging tape is from a scanner, so it contains several channels. “North 11″ is the involved unit, and North 15 initially is the cover officer. A key element is the officer’s location—where?","officer shoots suspect – in march 2010 a grand rapids (mich.) officer stopped a man and woman on a moped. the male ran off while being searched, and pulled a gun. after unsuccessfully climbing a fence, he confronted the officer, who fatally shot him. the 30-minute logging tape is from a scanner, so it contains several channels. “north 11″ is the involved unit, and north 15 initially is the cover officer. a key element is the officer’s location—where?",crime,CRITICAL,1,"gun, shot, suspect",,0.99,crime,CRITICAL,1,,
694,call_694.mp3,Med patient dies,3/10,Florida,1.0,1.0,1.0,0.0,"Med patient dies – In March 2010 a Florida woman dialed 911 while alone at home to report she had breathing problems. The fire department arrived promptly, but spent 14 minutes ringing the doorbell and waiting for a deputy before breaking in. The fire chief","med patient dies – in march 2010 a florida woman dialed 911 while alone at home to report she had breathing problems. the fire department arrived promptly, but spent 14 minutes ringing the doorbell and waiting for a deputy before breaking in. the fire chief",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
695,call_695.mp3,Accidental shooting?,3/10,Florida,1.0,0.0,1.0,0.0,"Accidental shooting? – In March 2010 a group of teenagers were at a Jacksonville (Fla.) home when Alex Ross, 16, was shot in the head and died (note: he didn’t die! https://www.jacksonville.com/story/news/crime/2010/08/05/jacksonville-teen-sentenced-15-years-shooting-alex-ross/15935926007/#). Police arrested Kenneth Stephens for 2nd-degree murder. After the incident one of the teens (Note: Kenneth Stephens) dialed 911 to report what happened.","accidental shooting? – in march 2010 a group of teenagers were at a jacksonville (fla.) home when alex ross, 16, was shot in the head and died (note: he didn’t die! https://www.jacksonville.com/story/news/crime/2010/08/05/jacksonville-teen-sentenced-15-years-shooting-alex-ross/15935926007/#). police arrested kenneth stephens for 2nd-degree murder. after the incident one of the teens (note: kenneth stephens) dialed 911 to report what happened.",crime,CRITICAL,1,"shooting, shot, murder",shooting,0.8,crime,CRITICAL,1,,
696,call_696.mp3,Officer shooting?,3/10,South Carolina,1.0,1.0,1.0,0.0,"Officer shooting? – In March 2010 an Orangeburg County (SC) sheriff’s deputy chased a man outside a nightclub. There was a fight when he caught up to the man, who then took away the deputy’s flashlight and beat him with it. The deputy then shot and killed Johnathan Stokes. At least three persons dialed 911 to report a shooting, but were unsure of the details.","officer shooting? – in march 2010 an orangeburg county (sc) sheriff’s deputy chased a man outside a nightclub. there was a fight when he caught up to the man, who then took away the deputy’s flashlight and beat him with it. the deputy then shot and killed johnathan stokes. at least three persons dialed 911 to report a shooting, but were unsure of the details.",crime,CRITICAL,1,"shooting, shot, fight",shooting,0.99,crime,CRITICAL,1,,
697,call_697.mp3,Circle K robbery,4/10,Florida,1.0,0.0,1.0,0.0,Circle K robbery – In April 2010 a Circle K clerk in Palm Beach Gardens (Fla.) secretly dialed 911 when a robber appeared at cash register demanding money. The clerk talked loudly to alert the dispatcher of the robbery. The suspect fled and was arrested by Palm Beach County sheriff’s deputies.,circle k robbery – in april 2010 a circle k clerk in palm beach gardens (fla.) secretly dialed 911 when a robber appeared at cash register demanding money. the clerk talked loudly to alert the dispatcher of the robbery. the suspect fled and was arrested by palm beach county sheriff’s deputies.,crime,CRITICAL,1,"robbery, suspect",,0.8,crime,CRITICAL,1,,
698,call_698.mp3,Murder-attempted suicide,4/10,Arizona,1.0,2.0,1.0,0.0,Murder-attempted suicide – In April 2010 a Scottsdale (Ariz.) man shot and killed his two young sons and then shot himself in a suicide attempt. Andre Leteve survived and dialed 911 to tell a dispatcher what happened. Police say he was in the midst of a divorce.,murder-attempted suicide – in april 2010 a scottsdale (ariz.) man shot and killed his two young sons and then shot himself in a suicide attempt. andre leteve survived and dialed 911 to tell a dispatcher what happened. police say he was in the midst of a divorce.,crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
699,call_699.mp3,Robbery-chase,4/10,California,1.0,1.0,1.0,0.0,"Robbery-chase – In April 2010 a wanted man stole several cellular phones and chargers from a San Diego Radio Shack, then pulled a gun when confronted by an employee. He fled in a car with a woman, and when a motorcycle officer quickly spotted the car leaving, the suspect fired several shots at the officer, and the officer fired back. The chased ended within minutes near Sea World, and both suspects fled. Suspect Brian Michael Marino ran behind a building and fatally shot himself, and the woman ran into a Chick-fil-A and was soon caught. No one else was injured. (The logging tape has some distortion.)","robbery-chase – in april 2010 a wanted man stole several cellular phones and chargers from a san diego radio shack, then pulled a gun when confronted by an employee. he fled in a car with a woman, and when a motorcycle officer quickly spotted the car leaving, the suspect fired several shots at the officer, and the officer fired back. the chased ended within minutes near sea world, and both suspects fled. suspect brian michael marino ran behind a building and fatally shot himself, and the woman ran into a chick-fil-a and was soon caught. no one else was injured. (the logging tape has some distortion.)",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
700,call_700.mp3,Missing girl found,4/10,Florida,1.0,0.0,1.0,0.0,"Missing girl found – In April 2010 an 11-year old girl in Winter Springs (Fla.) went missing during a bicycle ride. About four days later a volunteer searcher found her not far from home, but within a large swamp bordering a lake. The searcher, James King, dialed 911 and told a Winter Springs dispatcher that he had found Nadia Bloom alive. He gave the dispatcher his latitude and longitude from a Blackberry cellular phone so EMS units could find them.","missing girl found – in april 2010 an 11-year old girl in winter springs (fla.) went missing during a bicycle ride. about four days later a volunteer searcher found her not far from home, but within a large swamp bordering a lake. the searcher, james king, dialed 911 and told a winter springs dispatcher that he had found nadia bloom alive. he gave the dispatcher his latitude and longitude from a blackberry cellular phone so ems units could find them.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
702,call_702.mp3,Double murders,4/10,Ohio,1.0,2.0,1.0,0.0,"Double murders – In April 2010 police in Liberty (Ohio) responded to a 911 call from two juveniles who said Wilneice Green, 28, and her 13 year-old daughter Ja-Brajasia Green had been shot. The dispatcher who answered the call also talked to officers and EMS units on the radio.","double murders – in april 2010 police in liberty (ohio) responded to a 911 call from two juveniles who said wilneice green, 28, and her 13 year-old daughter ja-brajasia green had been shot. the dispatcher who answered the call also talked to officers and ems units on the radio.",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
703,call_703.mp3,Plane crash,2/10,Texas,1.0,2.0,1.0,0.0,"Plane crash – In Feb. 2010 a man with a grudge against the Internal Revenue Service piloted a private plane across Austin (Tex.) and crashed it into the city’s IRS office building, killing himself and one building occupant, and setting off a devastating fire that destroyed the building. The suspect, Frank Stark, also set fire to his own home before leaving for the airport, and a","plane crash – in feb. 2010 a man with a grudge against the internal revenue service piloted a private plane across austin (tex.) and crashed it into the city’s irs office building, killing himself and one building occupant, and setting off a devastating fire that destroyed the building. the suspect, frank stark, also set fire to his own home before leaving for the airport, and a",fire,CRITICAL,1,fire,crash,0.99,fire,CRITICAL,1,,
704,call_704.mp3,Murder on 911 call,3/07,Missouri,1.0,1.0,1.0,0.0,"Murder on 911 call – In 2007 a Kansas City (Mo.) landlord who was in a dispute with a tenant dialed 911, said he was going to shoot the tenant, hung up, and 38 seconds did just that. At nearly the same time, tenant Brian Harrell dialed 911 to report the dispute with Webber Gilmer, and was on the phone when shots rang out. Harrell’s wife dialed 911 for help after the shooting. KCPD dispatcher Diana Sauer was honored later by the Platte County DA for her handling of the incident, and MAST EMS dispatcher John Chipchase was also honored for handling the wife’s call. Listen to the MAST call","murder on 911 call – in 2007 a kansas city (mo.) landlord who was in a dispute with a tenant dialed 911, said he was going to shoot the tenant, hung up, and 38 seconds did just that. at nearly the same time, tenant brian harrell dialed 911 to report the dispute with webber gilmer, and was on the phone when shots rang out. harrell’s wife dialed 911 for help after the shooting. kcpd dispatcher diana sauer was honored later by the platte county da for her handling of the incident, and mast ems dispatcher john chipchase was also honored for handling the wife’s call. listen to the mast call",crime,CRITICAL,1,"shooting, shot, murder",shooting,0.99,crime,CRITICAL,1,,
705,call_705.mp3,Carjacking 911,4/10,Georgia,1.0,0.0,1.0,0.0,"Carjacking 911 – In April 2010 four Morehouse University (Atlanta) students were carjacked and kidnapped, and driven to an ATM to withdraw money by three suspects. Morehouse PD dispatcher","carjacking 911 – in april 2010 four morehouse university (atlanta) students were carjacked and kidnapped, and driven to an atm to withdraw money by three suspects. morehouse pd dispatcher",crime,CRITICAL,1,"suspect, kidnap, carjacking",,0.8,crime,CRITICAL,1,,
706,call_706.mp3,Accidental shooting,4/10,Florida,1.0,1.0,1.0,0.0,"Accidental shooting – In April 2010 two Hollywood (Fla.) boys were handling a gun at their home when it accidentally discharged, killing one. The unnamed 14 year-old boy shot Daniel Torres, 13, while believing they had unloaded the semi-auto pistol.","accidental shooting – in april 2010 two hollywood (fla.) boys were handling a gun at their home when it accidentally discharged, killing one. the unnamed 14 year-old boy shot daniel torres, 13, while believing they had unloaded the semi-auto pistol.",crime,CRITICAL,1,"gun, shooting, shot",shooting,0.99,crime,CRITICAL,1,,
707,call_707.mp3,Stalked by coyotes,6/09,Florida,1.0,0.0,1.0,0.0,Stalked by coyotes – In June 2009 a woman walking her dog in a wooded area dialed 911 to say she was being stalked by four coyotes. Groveland police dispatcher Cynthia Batista calmly obtained information and guided the woman to safety. She was among several dispatchers honored by the state in April 2010 for her actions.,stalked by coyotes – in june 2009 a woman walking her dog in a wooded area dialed 911 to say she was being stalked by four coyotes. groveland police dispatcher cynthia batista calmly obtained information and guided the woman to safety. she was among several dispatchers honored by the state in april 2010 for her actions.,other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
708,call_708.mp3,4 year-old calls 911,5/10,Florida,1.0,0.0,1.0,0.0,"4 year-old calls 911 – In May 2010 4 year-old Alexandra Ostrand in Port Richey (Fla.) dialed 911 when her father fell from a dock and onto the rocks and oyster shells, severely cutting his head. The child had been taught how to dial 911 at her school. Watch a TV","4 year-old calls 911 – in may 2010 4 year-old alexandra ostrand in port richey (fla.) dialed 911 when her father fell from a dock and onto the rocks and oyster shells, severely cutting his head. the child had been taught how to dial 911 at her school. watch a tv",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
709,call_709.mp3,Dispatcher’s wife stabbed,5/10,Ohio,1.0,0.0,1.0,0.0,"Dispatcher’s wife stabbed – In May 2010 the wife of an on-duty Clark County (Ohio) dispatcher was stabbed by a prowler at 1 a.m. as she brought her dogs in from the backyard. She dialed and reached her husband, and asked him for help during an amazing call. The suspect fled, and EMS units deputies arrived to treat the woman. She was expected to survive. Neither was identified for safety reasons.","dispatcher’s wife stabbed – in may 2010 the wife of an on-duty clark county (ohio) dispatcher was stabbed by a prowler at 1 a.m. as she brought her dogs in from the backyard. she dialed and reached her husband, and asked him for help during an amazing call. the suspect fled, and ems units deputies arrived to treat the woman. she was expected to survive. neither was identified for safety reasons.",crime,CRITICAL,1,"stab, suspect",,0.8,crime,CRITICAL,1,,
710,call_710.mp3,Off-duty officer assaulted,5/10,Maryland,1.0,0.0,1.0,0.0,Off-duty officer assaulted – In May 2010 an off-duty Baltimore (Md.) police officer was assaulted in nearby Harford County by a group of men who used racial slurs during the attack. Officer Jermaine Cook was hit in the face with a glass bottle and his vision was impaired when he dialed 911 for help. Arriving deputies arrested at least one suspect.,off-duty officer assaulted – in may 2010 an off-duty baltimore (md.) police officer was assaulted in nearby harford county by a group of men who used racial slurs during the attack. officer jermaine cook was hit in the face with a glass bottle and his vision was impaired when he dialed 911 for help. arriving deputies arrested at least one suspect.,crime,CRITICAL,1,"assault, suspect",,0.8,crime,CRITICAL,1,,
711,call_711.mp3,Car crash victims,5/10,Arizona,1.0,2.0,1.0,0.0,"Car crash victims – In May 2010 a father and his 7 year-old son crashed off I-17 north of Phoenix, and the father dialed 911 for help. A Yavapai County sheriff’s dispatcher talked to the man for over two minutes and then ended the call. DPS officers and deputies couldn’t located the victim’s who were found dead two days later. The press questioned why no helicopter was initially dispatched, and why the victim’s phone number wasn’t traced to his home. There are questions Conrad Hernandez had taken his son out of school mid-day, drove north and made up the 911 call about the crash to cover a suicide. He was facing financial problems.","car crash victims – in may 2010 a father and his 7 year-old son crashed off i-17 north of phoenix, and the father dialed 911 for help. a yavapai county sheriff’s dispatcher talked to the man for over two minutes and then ended the call. dps officers and deputies couldn’t located the victim’s who were found dead two days later. the press questioned why no helicopter was initially dispatched, and why the victim’s phone number wasn’t traced to his home. there are questions conrad hernandez had taken his son out of school mid-day, drove north and made up the 911 call about the crash to cover a suicide. he was facing financial problems.",other,CRITICAL,1,,crash,0.99,other,CRITICAL,1,,
712,call_712.mp3,Kidnap victim,5/10,North Carolina,1.0,0.0,1.0,0.0,"Kidnap victim – In May 2010 a 20 year-old Univ. of North Carolina student was attacked and pepper-sprayed during a kidnap attempt. A nearby bank employee dialed 911, and the victim eventually came to the phone to describe what happened. The suspect drove off when two passersby approached, and police later arrested the suspect after a search.","kidnap victim – in may 2010 a 20 year-old univ. of north carolina student was attacked and pepper-sprayed during a kidnap attempt. a nearby bank employee dialed 911, and the victim eventually came to the phone to describe what happened. the suspect drove off when two passersby approached, and police later arrested the suspect after a search.",crime,CRITICAL,1,"suspect, kidnap",,0.8,crime,CRITICAL,1,,
713,call_713.mp3,Rape victim rescued,5/10,Utah,1.0,0.0,1.0,0.0,"Rape victim rescued – In May 2010 a rape victim was being driven into the desert near Saratoga Springs (Utah), and she dialed 911 on a ruse to talk to her sister. An alert Utah County sheriff’s dispatcher kept the woman on the line, realizing that she was in danger. Through information from the victim and Phase II, the dispatcher guided officers to the location.","rape victim rescued – in may 2010 a rape victim was being driven into the desert near saratoga springs (utah), and she dialed 911 on a ruse to talk to her sister. an alert utah county sheriff’s dispatcher kept the woman on the line, realizing that she was in danger. through information from the victim and phase ii, the dispatcher guided officers to the location.",crime,CRITICAL,1,rape,,0.8,crime,CRITICAL,1,,
714,call_714.mp3,Burglary call,5/10,Oregon,1.0,0.0,1.0,0.0,Burglary call – In May 2010 a 12 year-old Troutdale (Ore.) girl was home alone from school when a burglar appeared at her door. Mackenzie Hughes dialed 911 and was on the line for 8 minutes as officers responded. Two men were later arrested in the neighborhood.,burglary call – in may 2010 a 12 year-old troutdale (ore.) girl was home alone from school when a burglar appeared at her door. mackenzie hughes dialed 911 and was on the line for 8 minutes as officers responded. two men were later arrested in the neighborhood.,crime,CRITICAL,1,burglary,,0.8,crime,CRITICAL,1,,
