case_id,source,text_en,label_category_gold,label_triage_gold,red_flags_gold,input_quality,deaths,potential_death,false_alarm,state,date,sample_weight
ambig_en_0006,ambiguous_symptoms_v1,Pressure in my chest radiating slightly to my left arm. I'm anxious. Should I take my son to the ER?,medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0290,ambiguous_symptoms_v1,"Kolumda kesik var, kanama hafif ama derin gibi. Dikis gerekebilir. Oglumu goturmeli miyim acile?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0183,ambiguous_symptoms_v1,"Elimi kestim, hala kanamakta. Bez saridim ama hala sizar. Ambulans mi cagirayim?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0249,ambiguous_symptoms_v1,"Astim krizim baslar gibi, inhalerim yok yaninda. Oglumu goturmeli miyim acile?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0168,ambiguous_symptoms_v1,Bas donmesi ve kusma var. Ayakta duramiyorum neredeyse. Bir sure gozlemlemeli miyim?,medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0123,ambiguous_symptoms_v1,"Elimi kestim, hala kanamakta. Bez saridim ama hala sizar. Hastaneye nasil gidecegimi bilmiyorum.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0411,ambiguous_symptoms_v1,"Kolumda kesik var, kanama hafif ama derin gibi. Dikis gerekebilir. Evde yalniz kalmayi istemiyorum simdi.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0051,ambiguous_symptoms_v1,"Bir anda bas donmesi oldu, yere oturdum. Simdi biraz iyiyim ama tekrar olabilir. Hastaneye nasil gidecegimi bilmiyorum.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0046,ambiguous_symptoms_v1,"Sirtim kitlendi, hareket edemiyorum ama kan akisi var. Hastaneye nasil gidecegimi bilmiyorum.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_en_0062,ambiguous_symptoms_v1,"Never felt pain like this, under the right chest. Worse on breathing. Should I observe for a while?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_en_0129,ambiguous_symptoms_v1,"Severe abdominal pain on the right side, for a few hours. I don't want to be alone at home right now.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0057,ambiguous_symptoms_v1,"Boyle bir agri ilk kez, sag gogsum altinda. Nefes alirken artiyor. Oglumu goturmeli miyim acile?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_en_0040,ambiguous_symptoms_v1,"I feel an asthma attack coming, my inhaler is not with me. I don't know how to get to the hospital.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_en_0080,ambiguous_symptoms_v1,"High fever with shivering, I feel slightly confused. Should I take my son to the ER?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_en_0187,ambiguous_symptoms_v1,"Cut on my arm, bleeding is mild but looks deep. May need stitches. I don't want to be alone at home right now.",medical,URGENT,0,meaningful,,,,,,1.5
ambig_en_0028,ambiguous_symptoms_v1,"My back locked up, can't move but circulation looks ok. Should I observe for a while?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0092,ambiguous_symptoms_v1,"Karnim cok agriyor, saga dogru. Birkac saattir. Oglumu goturmeli miyim acile?",medical,URGENT,0,meaningful,,,,,,1.5
ambig_tr_0341,ambiguous_symptoms_v1,"Yandim, elim kizardi ve kabarik. Yuzuk cikmadi, sisik. Oglumu goturmeli miyim acile?",medical,URGENT,0,meaningful,,,,,,1.5
fire_nu_tr_0099,fire_synthetic_v1,"Yangin alarmi yanlislikla calisiyor, hassas galiba. Yanginciyi aramali miyim?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0262,fire_synthetic_v1,"A bit of oil dripped on the stove, I put the lid on. All fine now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0161,fire_synthetic_v1,Evimizin balkonunda mangal dumani var. Komsuyu haberdar ettim. Alev yok.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0181,fire_synthetic_v1,"BBQ smoke from our balcony, I warned the neighbors. No flames.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0046,fire_synthetic_v1,Big fire in the building! I can't breathe! Stairs are blocked!,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0099,fire_synthetic_v1,"Alt katta mutfak yangini oldu duyuyoruz, belediye arandi mi bilmem. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0243,fire_synthetic_v1,Yangin detektoru kendi kendine calisti ama hicbir sey yok. Pil bitti galiba.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0163,fire_synthetic_v1,Yangin detektoru kendi kendine calisti ama hicbir sey yok. Pil bitti galiba. Durum stabil.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0174,fire_synthetic_v1,"Cocugum cakmak oyuncagi ile oynamis, cakmak yok ama kokusu bir an geldi.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0288,fire_synthetic_v1,"Ocakta ekmek kizarttim biraz fazla yandi, kokusu kaldi. Kapi pencere actim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0182,fire_synthetic_v1,"Prizden kivilcim cikti, duman var hafif. Sigortayi kapattim ama endiseliyim. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0156,fire_synthetic_v1,Neighbor's washing machine motor smells a bit. I didn't call.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0213,fire_synthetic_v1,"Arkadasim sonucta bir mum yakti yanimda, akladi ama temizledim. Alev yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0045,fire_synthetic_v1,"Soba dumani cok, bacayi bir yil oncesinden temizletmemistim. Tehlike yok simdi.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0098,fire_synthetic_v1,"Klimam biraz cizirdadi, elektrik kesildi hemen kapandi. Yangin yok. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0263,fire_synthetic_v1,"Fire alarm went off on its own, nothing here. Probably dead battery.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0078,fire_synthetic_v1,"AC made a zapping sound, electricity cut off on its own. No fire.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0009,fire_synthetic_v1,"Alt katta mutfak yangini oldu duyuyoruz, belediye arandi mi bilmem.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0061,fire_synthetic_v1,"BBQ smoke from our balcony, I warned the neighbors. No flames. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0009,fire_synthetic_v1,"Elektrikli supurgem biraz kokulu calisiyor, normal mi diye sormak istedim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0030,fire_synthetic_v1,"Cooked fried food, oil splattered, tablecloth singed a bit. Cleaning.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0178,fire_synthetic_v1,"Klimam biraz cizirdadi, elektrik kesildi hemen kapandi. Yangin yok. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0127,fire_synthetic_v1,"Arabamin egzozu biraz duman yapti, servise gitmeliyim mi diye soracaktim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0043,fire_synthetic_v1,"Benzin istasyonunda yangin basladi, cevreye yayilabilir!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_cr_tr_0055,fire_synthetic_v1,Apartmanda buyuk yangin var! Dumanda nefes alamiyorum! Merdivenler kapali!,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_en_0144,fire_synthetic_v1,"Kitchen fire downstairs, not sure if fire department was called.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0098,fire_synthetic_v1,"Endustriyel tesiste patlama oldu, yaralilar var!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0094,fire_synthetic_v1,"Baca dumani cok yogun, evde panik var ama alev gormedik.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0042,fire_synthetic_v1,"Aksam ocakta tavaya az biraz yag dustu, hemen kapak kapattim. Simdi iyi. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0204,fire_synthetic_v1,"Sokakta bir cop kutusunda hafif duman vardi, sondurdum su doktum. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0132,fire_synthetic_v1,"Kiraci tasinirken birkac balon patlatti, sesi yangin sandim. Yangin yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0265,fire_synthetic_v1,"Lots of smoke from the chimney, haven't cleaned it in a year. No danger now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0137,fire_synthetic_v1,"Sparks from an outlet, light smoke. Turned breaker off but I'm worried.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0054,fire_synthetic_v1,Evimde yangin var! Alevler mutfaktan salona yayiliyor! Lutfen hemen gelin!,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0134,fire_synthetic_v1,"Benzin istasyonunda duman gordum digerlerine soyle diyorum, yangin varsa buyuk olur.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0004,fire_synthetic_v1,"Dogalgaz sizintisi ve kivilcim gordum, patlama olabilir! Acele!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0063,fire_synthetic_v1,"Cop kutusu yangini apartman holunde, kucuk ama yanimda sondurucu yok. Panik etmiyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0100,fire_synthetic_v1,"Evimden cikarken pirizde kicramagi gordum, simdi uzaktayim, birine haber verin. Panik etmiyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0091,fire_synthetic_v1,Sigara kullanmiyorum ama apartmanda birinden koku geliyor. Yonetim mi?,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0078,fire_synthetic_v1,"Trash can fire in the lobby, small but I don't have an extinguisher. Not urgent.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0234,fire_synthetic_v1,"Kid was playing with a lighter toy, no real lighter, just caught a smell.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0083,fire_synthetic_v1,"Car is burning, gas tank may explode! Keep away!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_cr_en_0048,fire_synthetic_v1,"My child is trapped in a room, flames at the door! Save them please!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0096,fire_synthetic_v1,"Komsumun camasir kazani bozulmus, motor biraz kokulu. Ben aramadim zaten.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0008,fire_synthetic_v1,"Komsumun evinden simdi alarm sesi geliyor, cevap vermedi kapiyi calisam. Teskilata haber vermeliyim mi?",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0014,fire_synthetic_v1,"Benzin istasyonunda duman gordum digerlerine soyle diyorum, yangin varsa buyuk olur. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0218,fire_synthetic_v1,"Klimam biraz cizirdadi, elektrik kesildi hemen kapandi. Yangin yok. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0161,fire_synthetic_v1,"Elektrikli battaniyem kokmaya basladi, fisten cektim ama yatagim sicak.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0197,fire_synthetic_v1,"I tried burning an old box in the garage but I put it out, under control. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0284,fire_synthetic_v1,"Sokakta bir cop kutusunda hafif duman vardi, sondurdum su doktum. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0058,fire_synthetic_v1,"Dogalgaz sizintisi ve kivilcim gordum, patlama olabilir! Acele! Durum stabil.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_en_0077,fire_synthetic_v1,"Sparks from an outlet, light smoke. Turned breaker off but I'm worried. Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0093,fire_synthetic_v1,"Cop kutusu yangini apartman holunde, kucuk ama yanimda sondurucu yok.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0013,fire_synthetic_v1,"Bacadan cok duman cikiyor, komsularda panik. Alev henuz yok.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0088,fire_synthetic_v1,"Ocakta ekmek kizarttim biraz fazla yandi, kokusu kaldi. Kapi pencere actim. Durum stabil.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0128,fire_synthetic_v1,"Komsumun evinden simdi alarm sesi geliyor, cevap vermedi kapiyi calisam.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0175,fire_synthetic_v1,"Left home and saw a spark at the outlet, can someone check?",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0104,fire_synthetic_v1,"Small smoke from a trash can on the street, I poured water on it.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0103,fire_synthetic_v1,"Fire alarm went off on its own, nothing here. Probably dead battery. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0144,fire_synthetic_v1,"Small smoke from a trash can on the street, I poured water on it. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0033,fire_synthetic_v1,"Fire in a weak-walled warehouse, chemicals inside! Not urgent.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_en_0149,fire_synthetic_v1,"Saw smoke at a gas station, warning others, could become big if it's a fire.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0178,fire_synthetic_v1,"Heavy smoke from chimney, neighbors panicking. No visible flames yet.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0255,fire_synthetic_v1,"Carsafim utu yaparken az yandi biraz, atabilirim. Tehlike yok. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0056,fire_synthetic_v1,"Electric blanket started smelling, unplugged it. Bed is warm though.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0035,fire_synthetic_v1,"Araba motorundan duman cikiyor, yanmiyor ama koku yogun.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0100,fire_synthetic_v1,"There's light smoke from my neighbor's cigarette, can't see anything. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0206,fire_synthetic_v1,"Komsum odun sobasi kullaniyor, duman pencereme geliyor. Yangin yok. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0224,fire_synthetic_v1,"Small smoke from a trash can on the street, I poured water on it. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0281,fire_synthetic_v1,Evimizin balkonunda mangal dumani var. Komsuyu haberdar ettim. Alev yok. Kontrol altinda sanirim.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0061,fire_synthetic_v1,"Mutfakta tavadaki yag alev aldi, sondurucu var kullaniyorum ama yardim cagrayim mi? Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0229,fire_synthetic_v1,"My vacuum smells a bit when running, is that normal? Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0143,fire_synthetic_v1,"Neighbor's alarm is going off, no one answers the door. Not urgent.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0137,fire_synthetic_v1,"Garajda eski kutu yakmaya calistim ama sondurdum, kontrol altinda. Durum stabil.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0126,fire_synthetic_v1,"Elektrik panosu ugulduyor ve koku var, bir seyler yaniyor galiba. Acelem yok.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0216,fire_synthetic_v1,"Komsumun camasir kazani bozulmus, motor biraz kokulu. Ben aramadim zaten. Acelem yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0002,fire_synthetic_v1,"Araba yaniyor, benzin deposu patlayabilir! Yakindan uzaklasin!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_cr_tr_0018,fire_synthetic_v1,Evimde yangin var! Alevler mutfaktan salona yayiliyor! Lutfen hemen gelin! Durum stabil.,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_cr_en_0049,fire_synthetic_v1,"Gas leak and I saw a spark, it may explode! Hurry!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0268,fire_synthetic_v1,"I burned some toast on the stove, smell lingers. Opened windows. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0177,fire_synthetic_v1,"Garajda eski kutu yakmaya calistim ama sondurdum, kontrol altinda.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0192,fire_synthetic_v1,"Tenant moving in set off some balloons, sounded like fire. No fire.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0122,fire_synthetic_v1,"Prizden kivilcim cikti, duman var hafif. Sigortayi kapattim ama endiseliyim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0228,fire_synthetic_v1,"I burned some toast on the stove, smell lingers. Opened windows.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0126,fire_synthetic_v1,"Komsum odun sobasi kullaniyor, duman pencereme geliyor. Yangin yok.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0190,fire_synthetic_v1,"Evimden cikarken pirizde kicramagi gordum, simdi uzaktayim, birine haber verin.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0022,fire_synthetic_v1,"Washing machine smoked while running, I unplugged it. Smoke still lingers. Just informing.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0008,fire_synthetic_v1,"Ocakta ekmek kizarttim biraz fazla yandi, kokusu kaldi. Kapi pencere actim. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0035,fire_synthetic_v1,"Explosion at an industrial facility, there are casualties!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_en_0052,fire_synthetic_v1,"Washing machine smoked while running, I unplugged it. Smoke still lingers.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0151,fire_synthetic_v1,"Mutfakta tavadaki yag alev aldi, sondurucu var kullaniyorum ama yardim cagrayim mi?",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0116,fire_synthetic_v1,"Electric blanket started smelling, unplugged it. Bed is warm though. Not urgent.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0000,fire_synthetic_v1,"Komsumdan sigara kokusu geliyor, hafif duman gibi ama gorunmuyor. Acil degil.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0043,fire_synthetic_v1,Yangin detektoru kendi kendine calisti ama hicbir sey yok. Pil bitti galiba. Panik etmiyorum.,fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0170,fire_synthetic_v1,"Car engine is smoking, not burning but strong smell. I'm not in a panic.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0138,fire_synthetic_v1,"Klimam biraz cizirdadi, elektrik kesildi hemen kapandi. Yangin yok. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0034,fire_synthetic_v1,"Kid was playing with a lighter toy, no real lighter, just caught a smell. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0006,fire_synthetic_v1,"Komsum odun sobasi kullaniyor, duman pencereme geliyor. Yangin yok. Durum stabil.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0169,fire_synthetic_v1,"Elektrikli supurgem biraz kokulu calisiyor, normal mi diye sormak istedim. Durum stabil.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0136,fire_synthetic_v1,"Komsumun camasir kazani bozulmus, motor biraz kokulu. Ben aramadim zaten. Teskilata haber vermeliyim mi?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0086,fire_synthetic_v1,"Huge flames on the building roof, units below affected! Not urgent.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0121,fire_synthetic_v1,"Mutfakta tavadaki yag alev aldi, sondurucu var kullaniyorum ama yardim cagrayim mi? Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0041,fire_synthetic_v1,"Bina catisinda buyuk alev var, asagidaki daireler etkileniyor!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0026,fire_synthetic_v1,"My neighbor uses a wood stove, smoke reaches my window. No fire.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0139,fire_synthetic_v1,"Heavy chimney smoke, household is panicking. No flames.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0002,fire_synthetic_v1,"Prizden kivilcim cikti, duman var hafif. Sigortayi kapattim ama endiseliyim. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0114,fire_synthetic_v1,"Kitchen fire downstairs, not sure if fire department was called. I'm not in a panic.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0090,fire_synthetic_v1,"Mutfakta piyaz kizarttim yag siciradi, masa orortusu hafif simsekti. Temizliyorum simdi.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0075,fire_synthetic_v1,"Cocugum odada mahsur, alev kapinin onunde! Kurtarin lutfen! Kontrol altinda sanirim.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0186,fire_synthetic_v1,"Elektrik panosu ugulduyor ve koku var, bir seyler yaniyor galiba. Durum stabil.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0042,fire_synthetic_v1,"Zayif duvarli depoda yangin, icinde kimyasal var!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_tr_0297,fire_synthetic_v1,"Garajda eski kutu yakmaya calistim ama sondurdum, kontrol altinda. Panik etmiyorum.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0142,fire_synthetic_v1,"A bit of oil dripped on the stove, I put the lid on. All fine now. Not urgent.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0033,fire_synthetic_v1,"Friend lit a candle next to me, blew it out. No flame now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0092,fire_synthetic_v1,"Araba yaniyor, benzin deposu patlayabilir! Yakindan uzaklasin! Durum stabil.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0021,fire_synthetic_v1,"BBQ smoke from our balcony, I warned the neighbors. No flames. Stable for now.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0076,fire_synthetic_v1,"Grease fire on the stove, I'm using an extinguisher. Should I call for help?",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0140,fire_synthetic_v1,"Car engine is smoking, not burning but strong smell. Not urgent.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0039,fire_synthetic_v1,"Fire alarm triggering by itself, seems oversensitive. Should I call?",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0081,fire_synthetic_v1,My house is on fire! Flames spreading from kitchen to living room! Please come!,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0065,fire_synthetic_v1,"Lots of smoke from the chimney, haven't cleaned it in a year. No danger now. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0096,fire_synthetic_v1,"Elektrik panosu ugulduyor ve koku var, bir seyler yaniyor galiba.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0270,fire_synthetic_v1,"Cooked fried food, oil splattered, tablecloth singed a bit. Cleaning. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_tr_0215,fire_synthetic_v1,"Carsafim utu yaparken az yandi biraz, atabilirim. Tehlike yok. Kontrol altinda sanirim.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0272,fire_synthetic_v1,"Tenant moving in set off some balloons, sounded like fire. No fire. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0231,fire_synthetic_v1,"I don't smoke but someone in the building does, smell coming in.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_tr_0091,fire_synthetic_v1,Apartmanda buyuk yangin var! Dumanda nefes alamiyorum! Merdivenler kapali! Panik etmiyorum.,fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0264,fire_synthetic_v1,"Small smoke from a trash can on the street, I poured water on it. Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0080,fire_synthetic_v1,"Car engine is smoking, not burning but strong smell.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0052,fire_synthetic_v1,"Fire started at a gas station, could spread to the area!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_nu_en_0269,fire_synthetic_v1,"My vacuum smells a bit when running, is that normal? Just informing.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0029,fire_synthetic_v1,"Car is burning, gas tank may explode! Keep away! Just informing.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0193,fire_synthetic_v1,"Bacadan cok duman cikiyor, komsularda panik. Alev henuz yok. Kontrol altinda sanirim.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0266,fire_synthetic_v1,"My neighbor uses a wood stove, smoke reaches my window. No fire. I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_tr_0042,fire_synthetic_v1,"Yangin alarmi calisiyor ama net sebep yok, koridorda hafif duman hissediyorum. Teskilata haber vermeliyim mi?",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0050,fire_synthetic_v1,"Huge flames on the building roof, units below affected!",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_en_0109,fire_synthetic_v1,"Heavy chimney smoke, household is panicking. No flames. I'm not in a panic.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0149,fire_synthetic_v1,"My vacuum smells a bit when running, is that normal? I'm not in a panic.",fire,NON_URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0135,fire_synthetic_v1,"Smoke smell spread in my building, I didn't see flames. Could be on my floor. Stable for now.",fire,URGENT,0,meaningful,,,,,,1.6
fire_ur_en_0015,fire_synthetic_v1,"Smoke smell spread in my building, I didn't see flames. Could be on my floor.",fire,URGENT,0,meaningful,,,,,,1.6
fire_cr_en_0012,fire_synthetic_v1,"My child is trapped in a room, flames at the door! Save them please! I'm not in a panic.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_cr_en_0051,fire_synthetic_v1,"Fire in a weak-walled warehouse, chemicals inside! Just informing.",fire,CRITICAL,1,meaningful,,,,,,1.6
fire_ur_tr_0187,fire_synthetic_v1,"Camasir makinesi cigararken duman yapti, fisten cektim. Duman hala var. Panik etmiyorum.",fire,URGENT,0,meaningful,,,,,,1.6
fire_nu_en_0182,fire_synthetic_v1,"A bit of oil dripped on the stove, I put the lid on. All fine now. Under control I think.",fire,NON_URGENT,0,meaningful,,,,,,1.6
